Dataset,Source_Attack,Unseen_Attack,Fold,RF_Precision,RF_Recall,RF_F1,RF_Specificity,AE_Precision,AE_Recall,AE_F1,AE_Specificity,Ensemble_Precision,Ensemble_Recall,Ensemble_F1,Ensemble_Specificity,RF_Weight,AE_Weight,Decision_Threshold
KDD,R2L,DoS,8,0.0,0.0,0.0,0.9999588807335678,0.10568099804103516,0.0005279279010153212,0.0010506075073850021,0.9821665741483172,0.0,0.0,0.0,0.9999588807335678,1.0,0.0,0.5
KDD,R2L,Probing,8,0.0,0.0,0.0,0.9999588807335678,0.4928375138864527,0.41015035764682983,0.44770807882296704,0.9821665741483172,0.0,0.0,0.0,0.9999588807335678,1.0,0.0,0.5
KDD,R2L,U2R,8,0.0,0.0,0.0,0.9999588807335678,0.0018411967779056386,0.6153846153846154,0.0036714089031665903,0.9821665741483172,0.0,0.0,0.0,0.9999588807335678,1.0,0.0,0.5
KDD,U2R,DoS,8,0.0,0.0,0.0,0.9999958880733568,0.10999900901793677,0.0005717072879287869,0.001137502536323223,0.9815353934085815,0.0,0.0,0.0,0.9999897201833919,0.6000000000000001,0.3999999999999999,0.5
KDD,U2R,Probing,8,0.0,0.0,0.0,0.9999958880733568,0.5704309561390921,0.5803123935574911,0.575329248878383,0.9815353934085815,0.0,0.0,0.0,0.9999897201833919,0.6000000000000001,0.3999999999999999,0.5
KDD,U2R,R2L,8,0.0,0.0,0.0,0.9999958880733568,0.02284843869002285,0.37300177619893427,0.04305925774041419,0.9815353934085815,0.16666666666666666,0.0017761989342806395,0.0035149384885764497,0.9999897201833919,0.6000000000000001,0.3999999999999999,0.5
KDD,DoS,Probing,9,0.9997373604727512,0.3704442606199212,0.54058084215011,0.9999958880818107,0.6723313584866438,0.6295070799474478,0.6502148619103862,0.9870371779083084,0.9994330530095437,0.5146708189382512,0.6794501188411383,0.9999876642454322,0.8,0.19999999999999996,0.4
KDD,DoS,R2L,9,0.0,0.0,0.0,0.9999958880818107,0.03563780972774549,0.413854351687389,0.06562455992113787,0.9870371779083084,0.25,0.003552397868561279,0.0070052539404553416,0.9999876642454322,0.8,0.19999999999999996,0.4
KDD,DoS,U2R,9,0.0,0.0,0.0,0.9999958880818107,0.003004427577482606,0.7307692307692307,0.005984251968503937,0.9870371779083084,0.0,0.0,0.0,0.9999876642454322,0.8,0.19999999999999996,0.4
KDD,Probing,DoS,9,0.999960522605508,0.27397088825285737,0.4301017625610319,0.9999568248590126,0.12046030405405406,0.0005876738878619332,0.001169641598646865,0.9828718047825721,0.9999787801273964,0.2669878185143542,0.42145097329807496,0.999977384449959,0.8,0.19999999999999996,0.5
KDD,Probing,R2L,9,0.0,0.0,0.0,0.9999568248590126,0.024587284861257466,0.37300177619893427,0.046133567662565905,0.9828718047825721,0.0,0.0,0.0,0.999977384449959,0.8,0.19999999999999996,0.5
KDD,Probing,U2R,9,0.0,0.0,0.0,0.9999568248590126,0.0017972681524083393,0.5769230769230769,0.00358337314859054,0.9828718047825721,0.0,0.0,0.0,0.999977384449959,0.8,0.19999999999999996,0.5
KDD,R2L,DoS,9,0.0,0.0,0.0,0.9999424331453501,0.9864061812068136,0.22270934659007505,0.3633761556089842,0.9877485397550531,0.0,0.0,0.0,0.9999424331453501,1.0,0.0,0.5
KDD,R2L,Probing,9,0.0,0.0,0.0,0.9999424331453501,0.6731570864414217,0.5971972166804536,0.6329061702292241,0.9877485397550531,0.0,0.0,0.0,0.9999424331453501,1.0,0.0,0.5
KDD,R2L,U2R,9,0.06666666666666667,0.07692307692307693,0.07142857142857142,0.9999424331453501,0.0031783205085312814,0.7307692307692307,0.006329113924050633,0.9877485397550531,0.06666666666666667,0.07692307692307693,0.07142857142857142,0.9999424331453501,1.0,0.0,0.5
KDD,U2R,DoS,9,0.0,0.0,0.0,0.9999938321227161,0.10366590573385256,0.0007952396869928351,0.0015783714048987782,0.9725529460865847,0.0,0.0,0.0,0.9999917761636214,0.8,0.19999999999999996,0.4
KDD,U2R,Probing,9,0.0,0.0,0.0,0.9999938321227161,0.39658289640209726,0.4269378619045302,0.4112009373169303,0.9725529460865847,0.0,0.0,0.0,0.9999917761636214,0.8,0.19999999999999996,0.4
KDD,U2R,R2L,9,0.0,0.0,0.0,0.9999938321227161,0.016357206012378427,0.39431616341030196,0.03141139016625398,0.9725529460865847,0.2,0.0017761989342806395,0.0035211267605633804,0.9999917761636214,0.8,0.19999999999999996,0.4
KDD,DoS,Probing,10,0.9991981825471068,0.36382657778210303,0.5334236997931083,0.9999876642200703,0.547247802427794,0.5089290058877913,0.5273932884552354,0.982209749378071,0.9991673605328892,0.40873923410053037,0.5801505628841771,0.9999856082567486,0.8,0.19999999999999996,0.4
KDD,DoS,R2L,10,0.0,0.0,0.0,0.9999876642200703,0.021153846153846155,0.3321492007104796,0.039774540040412636,0.982209749378071,0.0,0.0,0.0,0.9999856082567486,0.8,0.19999999999999996,0.4
KDD,DoS,U2R,10,0.0,0.0,0.0,0.9999876642200703,0.0020758851343558988,0.6923076923076923,0.004139358399448086,0.982209749378071,0.0,0.0,0.0,0.9999856082567486,0.8,0.19999999999999996,0.4
KDD,Probing,DoS,10,0.999973785422448,0.27505816220314355,0.43144166259022537,0.9999712165134974,0.09634677266704524,0.00026216126987004733,0.00052289972036679,0.9901848311026131,0.999973785422448,0.27505816220314355,0.43144166259022537,0.9999712165134974,1.0,0.0,0.5
